"date","location","location_name","season","horizon","weekly_rate","value","rate_diff","category","numeric_category"
2023-09-16,"US","US","2022-2023",1,0.246765723168419,819,-0.00903903747869669,"stable","0"
2023-09-16,"49","Utah","2022-2023",1,0.0599165661815921,2,0.0299582830907961,"stable","0"
2023-09-16,"51","Virginia","2022-2023",1,0.393414973883031,34,0.08099720050533,"stable","0"
2023-09-16,"50","Vermont","2022-2023",1,0.154901869665567,1,0.154901869665567,"stable","0"
2023-09-16,"53","Washington","2022-2023",1,0.167987044839102,13,-0.323052009305965,"stable","0"
2023-09-16,"55","Wisconsin","2022-2023",1,0.0508827478312077,3,-0.0169609159437359,"stable","0"
2023-09-16,"54","West Virginia","2022-2023",1,0.336519235719946,6,0.280432696433289,"stable","0"
2023-09-16,"56","Wyoming","2022-2023",1,0,0,0,"stable","0"
2023-09-23,"02","Alaska","2022-2023",1,0.955405753999397,7,0.682432681428141,"stable","0"
2023-09-23,"01","Alabama","2022-2023",1,0.198417540745538,10,0.0595252622236614,"stable","0"
2023-09-23,"05","Arkansas","2022-2023",1,0.198288702402036,6,0,"stable","0"
2023-09-23,"04","Arizona","2022-2023",1,0.137432184088761,10,0,"stable","0"
2023-09-23,"06","California","2022-2023",1,0.127428026357009,50,0.0152913631628411,"stable","0"
2023-09-23,"08","Colorado","2022-2023",1,0.172055768780446,10,0.0516167306341339,"stable","0"
2023-09-23,"09","Connecticut","2022-2023",1,0.471489187504871,17,0.443754529416349,"stable","0"
2023-09-23,"11","District of Columbia","2022-2023",1,0.149242593836281,1,0,"stable","0"
2023-09-23,"10","Delaware","2022-2023",1,0,0,0,"stable","0"
2023-09-23,"12","Florida","2022-2023",1,0.789674437430421,172,0.0964137394537142,"stable","0"
2023-09-23,"13","Georgia","2022-2023",1,0.277788940777805,30,0,"stable","0"
2023-09-23,"15","Hawaii","2022-2023",1,0.277478524896414,4,-0.0693696312241034,"stable","0"
2023-09-23,"19","Iowa","2022-2023",1,0,0,-0.0313177343874048,"stable","0"
2023-09-23,"16","Idaho","2022-2023",1,0.157818070484707,3,0.0526060234949022,"stable","0"
2023-09-23,"17","Illinois","2022-2023",1,0.173618386313379,22,0.0631339586594104,"stable","0"
2023-09-23,"18","Indiana","2022-2023",1,0.235087206333837,16,0.146929503958648,"stable","0"
2023-09-23,"20","Kansas","2022-2023",1,0.136305613542235,4,-0.136305613542235,"stable","0"
2023-09-23,"21","Kentucky","2022-2023",1,0.288287073606786,13,0,"stable","0"
2023-09-23,"22","Louisiana","2022-2023",1,0.389269399727122,18,0.151382544338325,"stable","0"
2023-09-23,"25","Massachusetts","2022-2023",1,0.100218720198353,7,-0.0429508800850084,"stable","0"
2023-09-23,"24","Maryland","2022-2023",1,0.0973215645609362,6,0.0324405215203121,"stable","0"
2023-09-23,"23","Maine","2022-2023",1,0.0728731780794565,1,0.0728731780794565,"stable","0"
2023-09-23,"26","Michigan","2022-2023",1,0.159191133929391,16,0.129342796317631,"stable","0"
2023-09-23,"27","Minnesota","2022-2023",1,0.052563430920263,3,0.052563430920263,"stable","0"
2023-09-23,"29","Missouri","2022-2023",1,0.259395507950715,16,0.0486366577407591,"stable","0"
2023-09-23,"28","Mississippi","2022-2023",1,0.576278023637569,17,0,"stable","0"
2023-09-23,"30","Montana","2022-2023",1,0.362229923632876,4,0.271672442724657,"stable","0"
2023-09-23,"37","North Carolina","2022-2023",1,0.10425392008956,11,0.0284328872971527,"stable","0"
2023-09-23,"38","North Dakota","2022-2023",1,0.129040916293738,1,0.129040916293738,"stable","0"
2023-09-23,"31","Nebraska","2022-2023",1,0.305546898393434,6,0.254622415327862,"stable","0"
2023-09-23,"33","New Hampshire","2022-2023",1,0.215983965350412,3,0.143989310233608,"stable","0"
2023-09-23,"34","New Jersey","2022-2023",1,0.323724820953197,30,0.172653237841705,"stable","0"
2023-09-23,"35","New Mexico","2022-2023",1,0.425355538152738,9,0.283570358768492,"stable","0"
2023-09-23,"32","Nevada","2022-2023",1,0.127226827303259,4,0,"stable","0"
2023-09-23,"36","New York","2022-2023",1,0.131075388362512,26,0.0352895276360609,"stable","0"
2023-09-23,"39","Ohio","2022-2023",1,0.0848895209573976,10,-0.033955808382959,"stable","0"
2023-09-23,"40","Oklahoma","2022-2023",1,0.376256791748638,15,-0.125418930582879,"stable","0"
2023-09-23,"41","Oregon","2022-2023",1,0.164855027666206,7,0.0942028729521178,"stable","0"
2023-09-23,"42","Pennsylvania","2022-2023",1,0.416536306230087,54,0.0848499883061289,"stable","0"
2023-09-23,"72","Puerto Rico","2022-2023",1,2.78834557345544,91,1.25628756606234,"increase","1"
2023-09-23,"44","Rhode Island","2022-2023",1,0.0912733545696005,1,0.0912733545696005,"stable","0"
2023-09-23,"45","South Carolina","2022-2023",1,0.616486585155581,32,0.173386852075007,"stable","0"
2023-09-23,"46","South Dakota","2022-2023",1,0,0,-0.335054770286449,"stable","0"
2023-09-23,"47","Tennessee","2022-2023",1,0.430094084514635,30,-0.215047042257317,"stable","0"
2023-09-23,"48","Texas","2022-2023",1,0.453807463243035,134,0.0745057029204982,"stable","0"
2023-09-23,"US","US","2022-2023",1,0.29889083929557,992,0.0551381286200497,"stable","0"
2023-09-23,"49","Utah","2022-2023",1,0.0898748492723882,3,0,"stable","0"
2023-09-23,"51","Virginia","2022-2023",1,0.56698040353731,49,0.150423372367041,"stable","0"
2023-09-23,"50","Vermont","2022-2023",1,0,0,-0.154901869665567,"stable","0"
2023-09-23,"53","Washington","2022-2023",1,0.0646104018611931,5,-0.400584491539397,"stable","0"
2023-09-23,"55","Wisconsin","2022-2023",1,0.0339218318874718,2,0.0169609159437359,"stable","0"
2023-09-23,"54","West Virginia","2022-2023",1,0.336519235719946,6,0.224346157146631,"stable","0"
2023-09-23,"56","Wyoming","2022-2023",1,0,0,0,"stable","0"
2023-09-30,"02","Alaska","2022-2023",1,1.09189229028502,8,0.409459608856884,"stable","0"
2023-09-30,"01","Alabama","2022-2023",1,0.476202097789291,24,0.099208770372769,"stable","0"
2023-09-30,"05","Arkansas","2022-2023",1,0.33048117067006,10,0.0660962341340121,"stable","0"
2023-09-30,"04","Arizona","2022-2023",1,0.329837241813027,24,0.233634712950894,"stable","0"
2023-09-30,"06","California","2022-2023",1,0.107039542139888,42,-0.00254856052714018,"stable","0"
2023-09-30,"08","Colorado","2022-2023",1,0.189261345658491,11,0.154850191902402,"stable","0"
2023-09-30,"09","Connecticut","2022-2023",1,0.221877264708175,8,-0.0277346580885218,"stable","0"
2023-09-30,"11","District of Columbia","2022-2023",1,0,0,0,"stable","0"
2023-09-30,"10","Delaware","2022-2023",1,0,0,0,"stable","0"
2023-09-30,"12","Florida","2022-2023",1,0.872314785533605,190,0.16068956575619,"stable","0"
2023-09-30,"13","Georgia","2022-2023",1,0.370385254370407,40,0.120375207670382,"stable","0"
2023-09-30,"15","Hawaii","2022-2023",1,0.832435574689241,12,0.138739262448207,"stable","0"
2023-09-30,"19","Iowa","2022-2023",1,0.125270937549619,4,0.125270937549619,"stable","0"
2023-09-30,"16","Idaho","2022-2023",1,0.157818070484707,3,0.157818070484707,"stable","0"
2023-09-30,"17","Illinois","2022-2023",1,0.142051406983673,18,-0.0157834896648526,"stable","0"
2023-09-30,"18","Indiana","2022-2023",1,0.161622454354513,11,0.0293859007917296,"stable","0"
2023-09-30,"20","Kansas","2022-2023",1,0.170382016927794,5,0.0681528067711177,"stable","0"
2023-09-30,"21","Kentucky","2022-2023",1,0.332638931084753,15,0.199583358650852,"stable","0"
2023-09-30,"22","Louisiana","2022-2023",1,0.302765088676651,14,-0.0216260777626179,"stable","0"
2023-09-30,"25","Massachusetts","2022-2023",1,0.286339200566723,20,0.200437440396706,"stable","0"
2023-09-30,"24","Maryland","2022-2023",1,0.0811013038007802,5,0.0486607822804681,"stable","0"
2023-09-30,"23","Maine","2022-2023",1,0.0728731780794565,1,0.0728731780794565,"stable","0"
2023-09-30,"26","Michigan","2022-2023",1,0.12934279631763,13,0.0397977834823478,"stable","0"
2023-09-30,"27","Minnesota","2022-2023",1,0.052563430920263,3,0.0175211436400877,"stable","0"
2023-09-30,"29","Missouri","2022-2023",1,0.210758850209956,13,0.0648488769876789,"stable","0"
2023-09-30,"28","Mississippi","2022-2023",1,0.711872852728761,21,-0.0338987072727981,"stable","0"
2023-09-30,"30","Montana","2022-2023",1,0.271672442724657,3,0.181114961816438,"stable","0"
2023-09-30,"37","North Carolina","2022-2023",1,0.180074952881967,19,0.0568657745943053,"stable","0"
2023-09-30,"38","North Dakota","2022-2023",1,0.387122748881215,3,0.387122748881215,"stable","0"
2023-09-30,"31","Nebraska","2022-2023",1,0.0509244830655724,1,0.0509244830655724,"stable","0"
2023-09-30,"33","New Hampshire","2022-2023",1,0,0,0,"stable","0"
2023-09-30,"34","New Jersey","2022-2023",1,0.118699101016172,11,0.0107908273651066,"stable","0"
2023-09-30,"35","New Mexico","2022-2023",1,0.283570358768492,6,-0.189046905845661,"stable","0"
2023-09-30,"32","Nevada","2022-2023",1,0.222646947780703,7,0.190840240954888,"stable","0"
2023-09-30,"36","New York","2022-2023",1,0.201654443634634,40,0.141158110544244,"stable","0"
2023-09-30,"39","Ohio","2022-2023",1,0.144312185627576,17,0.0848895209573976,"stable","0"
2023-09-30,"40","Oklahoma","2022-2023",1,0.727429797380701,29,0.376256791748638,"stable","0"
2023-09-30,"41","Oregon","2022-2023",1,0.0942028729521179,4,-0.0706521547140884,"stable","0"
2023-09-30,"42","Pennsylvania","2022-2023",1,0.455104482732873,59,0.0925636236066861,"stable","0"
2023-09-30,"72","Puerto Rico","2022-2023",1,2.8189867336033,92,0.857952484140135,"stable","0"
2023-09-30,"44","Rhode Island","2022-2023",1,0,0,-0.182546709139201,"stable","0"
2023-09-30,"45","South Carolina","2022-2023",1,0.481630144652798,25,-0.0385304115722238,"stable","0"
2023-09-30,"46","South Dakota","2022-2023",1,0.223369846857633,2,0.223369846857633,"stable","0"
2023-09-30,"47","Tennessee","2022-2023",1,0.673814065739594,47,0.229383511741138,"stable","0"
2023-09-30,"48","Texas","2022-2023",1,0.406394743202718,120,-0.0203197371601359,"stable","0"
2023-09-30,"US","US","2022-2023",1,0.32811706047669,1089,0.0813513373082701,"stable","0"
2023-09-30,"49","Utah","2022-2023",1,0.0898748492723882,3,0.0299582830907961,"stable","0"
2023-09-30,"51","Virginia","2022-2023",1,0.64797760404264,56,0.254562630159608,"stable","0"
2023-09-30,"50","Vermont","2022-2023",1,0.154901869665567,1,0,"stable","0"
2023-09-30,"53","Washington","2022-2023",1,0.167987044839102,13,0,"stable","0"
2023-09-30,"55","Wisconsin","2022-2023",1,0.135687327549887,8,0.0848045797186795,"stable","0"
2023-09-30,"54","West Virginia","2022-2023",1,0.336519235719946,6,0,"stable","0"
2023-09-30,"56","Wyoming","2022-2023",1,0.345540710742688,2,0.345540710742688,"stable","0"
2023-10-07,"02","Alaska","2023-2024",0,1.40562757054142,10,0.313735280256395,"stable","0"
2023-10-07,"02","Alaska","2023-2024",1,1.40562757054142,10,0.450221816542023,"stable","0"
2023-10-07,"02","Alaska","2023-2024",2,1.40562757054142,10,0.72319488911328,"stable","0"
2023-10-07,"02","Alaska","2023-2024",3,1.40562757054142,10,1.13265449797016,"stable","0"
2023-10-07,"01","Alabama","2023-2024",0,0.394962022426734,20,-0.0812400753625573,"stable","0"
2023-10-07,"01","Alabama","2023-2024",1,0.394962022426734,20,0.196544481681196,"stable","0"
2023-10-07,"01","Alabama","2023-2024",2,0.394962022426734,20,0.0179686950102118,"stable","0"
2023-10-07,"01","Alabama","2023-2024",3,0.394962022426734,20,0.256069743904857,"stable","0"
2023-10-07,"05","Arkansas","2023-2024",0,0.558865279935619,17,0.228384109265558,"stable","0"
2023-10-07,"05","Arkansas","2023-2024",1,0.558865279935619,17,0.360576577533583,"stable","0"
2023-10-07,"05","Arkansas","2023-2024",2,0.558865279935619,17,0.294480343399571,"stable","0"
2023-10-07,"05","Arkansas","2023-2024",3,0.558865279935619,17,0.360576577533583,"stable","0"
2023-10-07,"04","Arizona","2023-2024",0,0.217953422808662,16,-0.111883819004365,"stable","0"
2023-10-07,"04","Arizona","2023-2024",1,0.217953422808662,16,0.0805212387199006,"stable","0"
2023-10-07,"04","Arizona","2023-2024",2,0.217953422808662,16,0.121750893946529,"stable","0"
2023-10-07,"04","Arizona","2023-2024",3,0.217953422808662,16,0.0805212387199006,"stable","0"
2023-10-07,"06","California","2023-2024",0,0.115721242544755,45,0.00868170040486738,"stable","0"
2023-10-07,"06","California","2023-2024",1,0.115721242544755,45,-0.0117067838122541,"stable","0"
2023-10-07,"06","California","2023-2024",2,0.115721242544755,45,0.00613313987772719,"stable","0"
2023-10-07,"06","California","2023-2024",3,0.115721242544755,45,0.00358457935058701,"stable","0"
2023-10-07,"08","Colorado","2023-2024",0,0.172302450071919,10,-0.016958895586572,"stable","0"
2023-10-07,"08","Colorado","2023-2024",1,0.172302450071919,10,0.00024668129147265,"stable","0"
2023-10-07,"08","Colorado","2023-2024",2,0.172302450071919,10,0.13789129631583,"stable","0"
2023-10-07,"08","Colorado","2023-2024",3,0.172302450071919,10,0.0518634119256065,"stable","0"
2023-10-07,"09","Connecticut","2023-2024",0,0.110464006822257,4,-0.111413257885918,"stable","0"
2023-10-07,"09","Connecticut","2023-2024",1,0.110464006822257,4,-0.361025180682614,"stable","0"
2023-10-07,"09","Connecticut","2023-2024",2,0.110464006822257,4,-0.139147915974439,"stable","0"
2023-10-07,"09","Connecticut","2023-2024",3,0.110464006822257,4,0.0827293487337352,"stable","0"
2023-10-07,"11","District of Columbia","2023-2024",0,0.299143253721342,2,0.299143253721342,"stable","0"
2023-10-07,"11","District of Columbia","2023-2024",1,0.299143253721342,2,0.149900659885061,"stable","0"
2023-10-07,"11","District of Columbia","2023-2024",2,0.299143253721342,2,0.299143253721342,"stable","0"
2023-10-07,"11","District of Columbia","2023-2024",3,0.299143253721342,2,0.149900659885061,"stable","0"
2023-10-07,"10","Delaware","2023-2024",0,0.19706918705019,2,0.19706918705019,"stable","0"
2023-10-07,"10","Delaware","2023-2024",1,0.19706918705019,2,0.19706918705019,"stable","0"
2023-10-07,"10","Delaware","2023-2024",2,0.19706918705019,2,0.19706918705019,"stable","0"
2023-10-07,"10","Delaware","2023-2024",3,0.19706918705019,2,0.19706918705019,"stable","0"
2023-10-07,"12","Florida","2023-2024",0,1.03679018413935,230,0.164475398605745,"stable","0"
2023-10-07,"12","Florida","2023-2024",1,1.03679018413935,230,0.247115746708929,"stable","0"
2023-10-07,"12","Florida","2023-2024",2,1.03679018413935,230,0.325164964361935,"stable","0"
2023-10-07,"12","Florida","2023-2024",3,1.03679018413935,230,0.343529486162643,"stable","0"
2023-10-07,"13","Georgia","2023-2024",0,0.322418574110304,35,-0.0479666802601031,"stable","0"
2023-10-07,"13","Georgia","2023-2024",1,0.322418574110304,35,0.0446296333324987,"stable","0"
2023-10-07,"13","Georgia","2023-2024",2,0.322418574110304,35,0.0724085274102792,"stable","0"
2023-10-07,"13","Georgia","2023-2024",3,0.322418574110304,35,0.0446296333324987,"stable","0"
2023-10-07,"15","Hawaii","2023-2024",0,0.714808034728234,10,-0.117627539961007,"stable","0"
2023-10-07,"15","Hawaii","2023-2024",1,0.714808034728234,10,0.43732950983182,"stable","0"
2023-10-07,"15","Hawaii","2023-2024",2,0.714808034728234,10,0.0211117224871995,"stable","0"
2023-10-07,"15","Hawaii","2023-2024",3,0.714808034728234,10,0.367959878607717,"stable","0"
2023-10-07,"19","Iowa","2023-2024",0,0.0937434379593428,3,-0.0315274995902762,"stable","0"
2023-10-07,"19","Iowa","2023-2024",1,0.0937434379593428,3,0.0937434379593428,"stable","0"
2023-10-07,"19","Iowa","2023-2024",2,0.0937434379593428,3,0.0937434379593428,"stable","0"
2023-10-07,"19","Iowa","2023-2024",3,0.0937434379593428,3,0.062425703571938,"stable","0"
2023-10-07,"16","Idaho","2023-2024",0,0.206662702187163,4,0.0488446317024564,"stable","0"
2023-10-07,"16","Idaho","2023-2024",1,0.206662702187163,4,0.0488446317024564,"stable","0"
2023-10-07,"16","Idaho","2023-2024",2,0.206662702187163,4,0.206662702187163,"stable","0"
2023-10-07,"16","Idaho","2023-2024",3,0.206662702187163,4,0.101450655197359,"stable","0"
2023-10-07,"17","Illinois","2023-2024",0,0.167156248746328,21,0.0251048417626547,"stable","0"
2023-10-07,"17","Illinois","2023-2024",1,0.167156248746328,21,-0.0064621375670505,"stable","0"
2023-10-07,"17","Illinois","2023-2024",2,0.167156248746328,21,0.0093213520978021,"stable","0"
2023-10-07,"17","Illinois","2023-2024",3,0.167156248746328,21,0.0566718210923599,"stable","0"
2023-10-07,"18","Indiana","2023-2024",0,0.117097029965569,8,-0.044525424388944,"stable","0"
2023-10-07,"18","Indiana","2023-2024",1,0.117097029965569,8,-0.117990176368268,"stable","0"
2023-10-07,"18","Indiana","2023-2024",2,0.117097029965569,8,-0.0151395235972143,"stable","0"
2023-10-07,"18","Indiana","2023-2024",3,0.117097029965569,8,0.0289393275903801,"stable","0"
2023-10-07,"20","Kansas","2023-2024",0,0.514323744852905,15,0.343941727925111,"stable","0"
2023-10-07,"20","Kansas","2023-2024",1,0.514323744852905,15,0.37801813131067,"stable","0"
2023-10-07,"20","Kansas","2023-2024",2,0.514323744852905,15,0.412094534696228,"stable","0"
2023-10-07,"20","Kansas","2023-2024",3,0.514323744852905,15,0.241712517768434,"stable","0"
2023-10-07,"21","Kentucky","2023-2024",0,0.267000179557621,12,-0.0656387515271323,"stable","0"
2023-10-07,"21","Kentucky","2023-2024",1,0.267000179557621,12,-0.0212868940491652,"stable","0"
2023-10-07,"21","Kentucky","2023-2024",2,0.267000179557621,12,0.13394460712372,"stable","0"
2023-10-07,"21","Kentucky","2023-2024",3,0.267000179557621,12,-0.0212868940491652,"stable","0"
2023-10-07,"22","Louisiana","2023-2024",0,0.415293829127135,19,0.112528740450484,"stable","0"
2023-10-07,"22","Louisiana","2023-2024",1,0.415293829127135,19,0.0260244294000128,"stable","0"
2023-10-07,"22","Louisiana","2023-2024",2,0.415293829127135,19,0.0909026626878665,"stable","0"
2023-10-07,"22","Louisiana","2023-2024",3,0.415293829127135,19,0.177406973738338,"stable","0"
2023-10-07,"25","Massachusetts","2023-2024",0,0.2006115212343,14,-0.0857276793324225,"stable","0"
2023-10-07,"25","Massachusetts","2023-2024",1,0.2006115212343,14,0.100392801035947,"stable","0"
2023-10-07,"25","Massachusetts","2023-2024",2,0.2006115212343,14,0.114709761064283,"stable","0"
2023-10-07,"25","Massachusetts","2023-2024",3,0.2006115212343,14,0.0574419209509388,"stable","0"
2023-10-07,"24","Maryland","2023-2024",0,0.0489146651057454,3,-0.0321866386950348,"stable","0"
2023-10-07,"24","Maryland","2023-2024",1,0.0489146651057454,3,-0.0484068994551908,"stable","0"
2023-10-07,"24","Maryland","2023-2024",2,0.0489146651057454,3,0.0164741435854333,"stable","0"
2023-10-07,"24","Maryland","2023-2024",3,0.0489146651057454,3,-0.0159663779348787,"stable","0"
2023-10-07,"23","Maine","2023-2024",0,0.361129990184487,5,0.28825681210503,"stable","0"
2023-10-07,"23","Maine","2023-2024",1,0.361129990184487,5,0.28825681210503,"stable","0"
2023-10-07,"23","Maine","2023-2024",2,0.361129990184487,5,0.361129990184487,"stable","0"
2023-10-07,"23","Maine","2023-2024",3,0.361129990184487,5,0.361129990184487,"stable","0"
2023-10-07,"26","Michigan","2023-2024",0,0.169456468377679,17,0.0401136720600485,"stable","0"
2023-10-07,"26","Michigan","2023-2024",1,0.169456468377679,17,0.0102653344482876,"stable","0"
2023-10-07,"26","Michigan","2023-2024",2,0.169456468377679,17,0.0799114555423964,"stable","0"
2023-10-07,"26","Michigan","2023-2024",3,0.169456468377679,17,0.139608130765918,"stable","0"
2023-10-07,"27","Minnesota","2023-2024",0,0.0524792234754261,3,-8.4207444836927e-05,"stable","0"
2023-10-07,"27","Minnesota","2023-2024",1,0.0524792234754261,3,-8.4207444836927e-05,"stable","0"
2023-10-07,"27","Minnesota","2023-2024",2,0.0524792234754261,3,0.0174369361952507,"stable","0"
